interval_from,interval_to,o3_B0_min,o3_B0_max,o3_B0_mean,o3_B0_stDev,o3_B0_sampleCount,o3_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2023-02-01,2023-03-01,0.14613737165927887,0.15995898842811584,0.15261426823082272,0.0036439899352660354,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,February,2
2023-03-01,2023-04-01,0.14537003636360168,0.15011489391326904,0.14796311922687116,0.0010020309962455731,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,March,3
2023-04-01,2023-05-01,0.14822646975517273,0.1528421938419342,0.15094355958452685,0.0009291233933426216,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,April,4
2023-05-01,2023-06-01,0.14501693844795227,0.1503649204969406,0.1482109581222232,0.0013070992745070895,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,May,5
2023-06-01,2023-07-01,0.13620762526988983,0.1416720300912857,0.1390133853006127,0.0010676848118810142,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,June,6
2023-07-01,2023-08-01,0.14512315392494202,0.15080785751342773,0.14839124778312365,0.0012136975460388807,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,July,7
2023-08-01,2023-09-01,0.13831579685211182,0.14502792060375214,0.14176426045720814,0.001365722015418572,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,August,8
2023-09-01,2023-10-01,0.12323478609323502,0.12675204873085022,0.1250448954042282,0.0007589403663748175,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,September,9
2023-10-01,2023-11-01,0.14563652873039246,0.15205614268779755,0.14888023603812284,0.0013061274634061416,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,October,10
2023-11-01,2023-12-01,0.13239814341068268,0.13578593730926514,0.1340924908627783,0.0007974991419460091,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,November,11
2023-12-01,2024-01-01,0.1294465810060501,0.13365544378757477,0.1318435485126738,0.0008421619886253084,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,December,12
2018-04-01,2018-05-01,0.14933456480503082,0.1576702892780304,0.1525677420483393,0.0024010510796096023,65536,59067,NUTS_SL_01m_2024.shp,SI04,2018,April,4
2018-05-01,2018-06-01,0.13731355965137482,0.1463678479194641,0.14281977686181815,0.0016124148464781679,65536,30118,NUTS_SL_01m_2024.shp,SI04,2018,May,5
2018-06-01,2018-07-01,0.14392560720443726,0.15428908169269562,0.14941309483033965,0.0023924289536254744,65536,30118,NUTS_SL_01m_2024.shp,SI04,2018,June,6
2018-07-01,2018-08-01,0.1376889944076538,0.14408361911773682,0.14053882810699186,0.001060244343378099,65536,30118,NUTS_SL_01m_2024.shp,SI04,2018,July,7
2018-08-01,2018-09-01,0.13562743365764618,0.14064644277095795,0.13756069704175783,0.0008226390796325935,65536,30118,NUTS_SL_01m_2024.shp,SI04,2018,August,8
2018-09-01,2018-10-01,0.12282624840736389,0.12961044907569885,0.1268548546386829,0.0011927475955963054,65536,30118,NUTS_SL_01m_2024.shp,SI04,2018,September,9
2018-10-01,2018-11-01,0.12705571949481964,0.13186079263687134,0.12969074990109938,0.0009204559369289277,65536,30118,NUTS_SL_01m_2024.shp,SI04,2018,October,10
2018-11-01,2018-12-01,0.13138632476329803,0.13547877967357635,0.1331991895530928,0.0008956198746783794,65536,30118,NUTS_SL_01m_2024.shp,SI04,2018,November,11
2018-12-01,2019-01-01,0.14342954754829407,0.15156184136867523,0.14714342804765587,0.0012352901543542865,65536,30118,NUTS_SL_01m_2024.shp,SI04,2018,December,12
2019-01-01,2019-02-01,0.1751841902732849,0.1829855740070343,0.17846422723963512,0.001534879806625521,65536,30118,NUTS_SL_01m_2024.shp,SI04,2019,January,1
2019-02-01,2019-03-01,0.13014180958271027,0.13419148325920105,0.13229459261802431,0.001066544340782998,65536,60214,NUTS_SL_01m_2024.shp,SI04,2019,February,2
2019-03-01,2019-04-01,0.158047154545784,0.1653672307729721,0.16180952318806666,0.0012689046535258115,65536,30118,NUTS_SL_01m_2024.shp,SI04,2019,March,3
2019-04-01,2019-05-01,0.15552425384521484,0.16333168745040894,0.15831971879455392,0.0014606967301178577,65536,30118,NUTS_SL_01m_2024.shp,SI04,2019,April,4
2019-05-01,2019-06-01,0.14859254658222198,0.1606312394142151,0.15316254131420723,0.0018322116211691984,65536,30118,NUTS_SL_01m_2024.shp,SI04,2019,May,5
2019-06-01,2019-07-01,0.14130428433418274,0.14711236953735352,0.14418335044055428,0.0010646778323733068,65536,30118,NUTS_SL_01m_2024.shp,SI04,2019,June,6
2019-07-01,2019-08-01,0.13503818213939667,0.14490754902362823,0.14031332706298077,0.0016362185978246587,65536,30118,NUTS_SL_01m_2024.shp,SI04,2019,July,7
2019-08-01,2019-09-01,0.12731057405471802,0.13785520195960999,0.13251216183584072,0.0013973398782475034,65536,30118,NUTS_SL_01m_2024.shp,SI04,2019,August,8
